text,label
"الفيلا لم تسكن بعد، توجد بعض الملاحظات من تسرب مياه الأمطار من خلال النوافذ وبعض الابواب، وقد يكون بعضها خطير (حيث تم رصد فيش كهرباء خرج منه ماء، وظاهر الآثر على الجدار اسفل المقبس/ الفيش في صالون الرجال) بعد الأمطار الأخيرة على الرياض..  اختصرت المواقع المطلوبة بالشرح في الصور المرفقة. للتكرم باكمال اللازم. في الغالب يحتاج التكرم بإعادة ومراجعة إغلاقات النوافذ / الالمونيوم بالسيليكون رجاءً اغلق الطلب السابق  -دون معالجة- نظرا لعدم تواجدي في الرياض وقت الفحص مع العلم بإبلاغي للموظف بوصولي بعد يوم.",waterproofing
"تشققات في جدار الحوش الخارجي والعزل للحوش الخارجي سيي حيث ان الدهان تساقط",cracks
"السلام عليكم الرجاء التكرم بارسال فريق الصيانة لاستبدال الزجاج المكسور مع الشكر",doors_windows
"خزان المويه الأرضي مكسور من الداخل   https://retal-objects.yukiroad.ovh/tickets/pictures/mt1bi66h405gzw1mt1bi66i1mt1bi66j.png",tank_broken
"أود إفادتكم بوجود روائح كريهة تنبعث بشكل مستمر من فتحات تصريف دورات المياه، مما تسبب في إزعاج وأثر على مستوى النظافة والراحة داخل الفله. نأمل منكم التكرم بالتحقق من أسباب هذه المشكلة واتخاذ الإجراءات التصحيحية اللازمة بشكل عاجل، بما في ذلك فحص شبكة الصرف الصحي وفتحات التصريف والتأكد من سلامة أنظمة التهوية وعدم وجود انسدادات أو أعطال قد تكون سبباً في هذه الروائح. نقدر تعاونكم ونتطلع إلى معالجة الموضوع في أقرب وقت ممكن، مع إفادتنا بالإجراءات المتخذة حيال ذلك.",drainage
"السلام عليكم ورحمة الله وبركاته هذه رابع مرة اطلب صيانة للحمام المشترك بالدور الأول، الرائحة الصادرة من هذا الحمام شديدة جداً وسيئة، الرجاء ايجاد حل جذري لهذه المشكلة حيث أنها تؤثر على رائحة البيت بالكامل، مكيف غرفة ابنتي موصل بهذا الحمام ويصل منه للغرفة روائح جداً سيئة. اذا كان الحل في اغلاق فتحة الكلين اوت الرجاء إغلاقها بالكامل لهذا الحمام من الممكن التأكد هل الكرسي به جلبة أو شحمة تؤدي لهذه الرائحة السيئة لا اعرف ما هو الحل، ولكن الرجاء حل هذه المشكلة بأي طريقة. تحياتي...",drainage
"عندي باب الكراج مايشتغل واحيانا يشتغل بالريموت فقط وعندي نمل في البيت اسفل البلاط",garage_door
"الغطاس مايرقي مويا فوق",pumps
"تم ظهور روائح في الحمامات للمرة الثانية بعد ان تم رفع شكوى سابقة مما يستدعي الوقوف على المشكلة باعتبارها عيب انشائي وضرورة حلها",drainage
"كسر في البلاط الداخلي للفله",ceramics
"السلام عليكم نفيدكم عند تركيب المكيفات وجد انسداد في مجرى توصيل المكيفات و شرخ في الياسه نامل معالجته - وكذلك نحتاج جرجور لتوصيل الكميرات وشكرا",ac_ventilation
"تمديد الانتركوم مسدود النوافذ تحتاج وزن وتعديل اضافة الى تغيير الجلد      ايمن السباكه وجود روائح بالمنزل",electricity
"السلام عليكم ورحمة الله وبركاته،، الموضوع: طلب الكشف على مصدر رطوبة متكررة بالموقع أفيد سعادتكم بوجود رطوبة متكررة في أحد جدران المنزل، وقد استمرت المشكلة لفترة من الزمن مما يشير إلى احتمالية وجود تسرب في شبكة المياه أو الصرف الصحي بالقرب من شبكة الصرف الصحي . ونظرًا لما قد يترتب على ذلك من أضرار إنشائية وتأثير محتمل على قواعد المنزل وسلامة المبنى، آمل من سعادتكم التوجيه بإرسال فريق فني متخصص للكشف على الموقع، وحفر حوض الزراعة المجاور للجدار للتحقق من وجود أي تسرب ومعالجة المشكلة بشكل عاجل في حال ثبوتها. آمل التكرم بسرعة اتخاذ اللازم حيال هذا الطلب تفاديًا لتفاقم المشكلة وما قد ينتج عنها من أضرار مستقبلية.",waterproofing
"تسريب في حمام الدور العلوي",plumbing
"تم إنشاء طلب سابق لإصلاح لسان باب حمام في الدور الأول لا يتحرك ولم يتم إصلاحه في حينها بإنتظار قطعة غيار قفل يالحجم الصحيح، وتم إغلاق الطلب رغم عدم إصلاحه بعد. كذلك يوجد طلب صيانة للنوافذ حيث  توجد مشكلة في العزل عند الإغلاث حسب الفيديو المرفق.",doors
"التشيك على ترويبة البلاط معالجة بعض الخدوش في ابواب الخشب دهان الجدار الخلفي للفله متشقق يحتاج معالجه",ceramics
"السادة خدمة العملاء بشركة ريتال نحيطكم علما بأنه سبق تم طلب صيانة للنوافذ للفلة رقم 70 وتبين لنا تم صيانة واحد فقط اما الثانية لاتغلق حتى تاريخة وتم رفع شكوى وتم اغلاق الطلب وتم فتح تطبيق شركة ريتال لطلب صيانة بناء على توجهيكم ولكن لايوجد مواعيد متاحة كرما آمل توجية من يلزم بسرعة حل المشلكة وصيانة النافذة للغرفة الرئيسية وتقبلوا تحياتي",doors_windows
"الملاحظات - عدم ثبات وظهور كسر خلف سيفون الحمام - خراب شطاف دورات المياه - تكسرات اسفل جدار دورة المياه الرئيسية - تكسرات وفراغ في الترويبات في دورة مياه الغرفة الرئيسية الثانية - متواجد يوم السبت للصيانة واواجه صعوبة بتنسيق ذلك امل دعمكم ، نظرًا لعدم التواجد باقي ايام الاسبوع ووجود الاطفال",plumbing
"مشكله فى تصريف  ماء المكيف واحتمال يوجد انسداد فى المسورة",ac_ventilation
